"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","date"
"SEA",2014,4,16,4,50,28.94,43.99,240,8.05546,9.2700622588,0,1020.4,10,2014-04-16 04:00:00
"SEA",2014,4,16,5,48.92,30.02,47.86,200,8.05546,9.2700622588,0,1019.9,10,2014-04-16 05:00:00
"SEA",2014,4,16,6,50,26.6,39.95,200,4.60312,5.2971784336,0,NA,10,2014-04-16 06:00:00
"SEA",2014,4,16,7,48.92,24.08,37.46,190,12.65858,14.5672406924,0,1019.3,10,2014-04-16 07:00:00
"SEA",2014,4,16,8,48.92,26.96,42.22,190,11.5078,13.242946084,0,1019.1,10,2014-04-16 08:00:00
"SEA",2014,4,16,9,48.92,44.06,83.23,200,12.65858,14.5672406924,0,1018.9,10,2014-04-16 09:00:00
"SEA",2014,4,16,10,48.02,44.96,89.08,200,11.5078,13.242946084,0.01,1018.8,10,2014-04-16 10:00:00
"SEA",2014,4,16,11,48.02,44.96,89.08,200,12.65858,14.5672406924,0.01,1018.8,10,2014-04-16 11:00:00
"SEA",2014,4,16,12,48.2,46.4,93.45,180,11.5078,13.242946084,0.01,NA,10,2014-04-16 12:00:00
"SEA",2014,4,16,13,48.2,44.6,87.28,190,10.35702,11.9186514756,0,NA,9,2014-04-16 13:00:00
"SEA",2014,4,16,14,48.02,44.96,89.08,170,10.35702,11.9186514756,0.03,1018.9,10,2014-04-16 14:00:00
"SEA",2014,4,16,15,48.2,44.6,87.28,170,11.5078,13.242946084,0.01,NA,10,2014-04-16 15:00:00
"SEA",2014,4,16,16,48.2,46.4,93.45,180,11.5078,13.242946084,0.02,NA,10,2014-04-16 16:00:00
"SEA",2014,4,16,17,48.92,46.94,92.84,210,10.35702,11.9186514756,0.02,1019.1,10,2014-04-16 17:00:00
"SEA",2014,4,16,18,50,46.04,86.19,200,11.5078,13.242946084,0,1019.1,10,2014-04-16 18:00:00
"SEA",2014,4,16,19,50,46.94,89.17,200,11.5078,13.242946084,0.01,1019,7,2014-04-16 19:00:00
"SEA",2014,4,16,20,51.8,48.2,87.47,190,10.35702,11.9186514756,0.05,NA,8,2014-04-16 20:00:00
"SEA",2014,4,16,21,51.98,48.92,89.26,190,13.80936,15.8915353008,0.05,1018.3,6,2014-04-16 21:00:00
"SEA",2014,4,16,22,51.8,48.2,87.47,190,13.80936,15.8915353008,0.02,NA,10,2014-04-16 22:00:00
"SEA",2014,4,16,23,51.8,48.2,87.47,180,8.05546,9.2700622588,0.02,NA,10,2014-04-16 23:00:00
"SEA",2014,4,17,0,51.8,48.2,87.47,170,8.05546,9.2700622588,0,NA,9,2014-04-17 00:00:00
"SEA",2014,4,17,1,51.8,48.2,87.47,170,8.05546,9.2700622588,0.02,NA,10,2014-04-17 01:00:00
"SEA",2014,4,17,2,51.08,48.92,92.28,150,9.20624,10.5943568672,0,1016.3,10,2014-04-17 02:00:00
"SEA",2014,4,17,3,51.8,48.2,87.47,160,9.20624,10.5943568672,0,NA,10,2014-04-17 03:00:00
"SEA",2014,4,17,4,51.08,48.92,92.28,160,8.05546,9.2700622588,0.01,1015.8,10,2014-04-17 04:00:00
"SEA",2014,4,17,5,50,48.02,92.87,160,9.20624,10.5943568672,0.02,1015.2,10,2014-04-17 05:00:00
"SEA",2014,4,17,6,50,48.02,92.87,160,10.35702,11.9186514756,0.02,1014.7,10,2014-04-17 06:00:00
"SEA",2014,4,17,7,50,48.02,92.87,160,8.05546,9.2700622588,0.01,1014.2,8,2014-04-17 07:00:00
"SEA",2014,4,17,8,50,48.02,92.87,180,10.35702,11.9186514756,0.01,1013.6,10,2014-04-17 08:00:00
"SEA",2014,4,17,9,50,48.02,92.87,180,12.65858,14.5672406924,0,1013.2,10,2014-04-17 09:00:00
"SEA",2014,4,17,10,50,48.2,93.5,190,12.65858,14.5672406924,0,NA,10,2014-04-17 10:00:00
"SEA",2014,4,17,11,50,48.02,92.87,210,8.05546,9.2700622588,0,1013.1,10,2014-04-17 11:00:00
"SEA",2014,4,17,12,50,48.02,92.87,180,9.20624,10.5943568672,0.01,1012.6,8,2014-04-17 12:00:00
"SEA",2014,4,17,13,50,48.2,93.5,180,8.05546,9.2700622588,0,NA,6,2014-04-17 13:00:00
"SEA",2014,4,17,14,50,48.2,93.5,180,5.7539,6.621473042,0.01,NA,6,2014-04-17 14:00:00
"SEA",2014,4,17,15,51.8,48.2,87.47,160,10.35702,11.9186514756,0.01,NA,7,2014-04-17 15:00:00
"SEA",2014,4,17,16,51.08,48.92,92.28,170,10.35702,11.9186514756,0.05,1011.1,7,2014-04-17 16:00:00
"SEA",2014,4,17,17,51.98,48.92,89.26,180,10.35702,11.9186514756,0.01,1011.1,6,2014-04-17 17:00:00
"SEA",2014,4,17,18,53.06,50,89.31,210,10.35702,11.9186514756,0.04,1010.7,7,2014-04-17 18:00:00
"SEA",2014,4,17,19,51.8,48.2,87.47,200,10.35702,11.9186514756,0.02,NA,7,2014-04-17 19:00:00
"SEA",2014,4,17,20,51.8,50,93.55,190,8.05546,9.2700622588,0.01,NA,7,2014-04-17 20:00:00
"SEA",2014,4,17,21,51.8,48.2,87.47,190,12.65858,14.5672406924,0.03,NA,6,2014-04-17 21:00:00
"SEA",2014,4,17,22,53.6,48.2,81.87,200,14.96014,17.2158299092,0,NA,10,2014-04-17 22:00:00
"SEA",2014,4,17,23,51.08,48.02,89.22,180,9.20624,10.5943568672,0.06,1009.1,8,2014-04-17 23:00:00
"SEA",2014,4,18,0,50,48.02,92.87,180,11.5078,13.242946084,0.1,1008.8,5,2014-04-18 00:00:00
"SEA",2014,4,18,1,51.8,48.2,87.47,140,9.20624,10.5943568672,0.08,NA,5,2014-04-18 01:00:00
"SEA",2014,4,18,2,50,48.2,93.5,120,8.05546,9.2700622588,0.04,NA,1.5,2014-04-18 02:00:00
"SEA",2014,4,18,3,46.94,44.06,89.65,220,21.86482,25.1615975596,0,1009.8,10,2014-04-18 03:00:00
"SEA",2014,4,18,4,46.4,42.8,87.19,220,18.41248,21.1887137344,0,NA,10,2014-04-18 04:00:00
"SEA",2014,4,18,5,46.4,42.8,87.19,220,13.80936,15.8915353008,0,NA,10,2014-04-18 05:00:00
"SEA",2014,4,18,6,46.04,39.92,79.07,210,12.65858,14.5672406924,0,1013.5,10,2014-04-18 06:00:00
"SEA",2014,4,18,7,46.04,39.02,76.35,220,9.20624,10.5943568672,0,1014.5,10,2014-04-18 07:00:00
"SEA",2014,4,18,8,44.96,39.02,79.54,220,13.80936,15.8915353008,0,1015.1,10,2014-04-18 08:00:00
"SEA",2014,4,18,9,44.96,39.02,79.54,220,16.11092,18.5401245176,0,1015.7,10,2014-04-18 09:00:00
"SEA",2014,4,18,10,42.98,37.94,82.24,220,11.5078,13.242946084,0,1016.3,10,2014-04-18 10:00:00
"SEA",2014,4,18,11,42.8,37.4,81.07,210,11.5078,13.242946084,0,NA,10,2014-04-18 11:00:00
"SEA",2014,4,18,12,42.98,37.94,82.24,190,5.7539,6.621473042,0,1017.8,10,2014-04-18 12:00:00
"SEA",2014,4,18,13,42.8,37.4,81.07,190,4.60312,5.2971784336,0,NA,10,2014-04-18 13:00:00
"SEA",2014,4,18,14,44.96,39.02,79.54,190,11.5078,13.242946084,0,1019.4,10,2014-04-18 14:00:00
"SEA",2014,4,18,15,46.4,39.2,75.84,190,10.35702,11.9186514756,0,NA,10,2014-04-18 15:00:00
"SEA",2014,4,18,16,48.92,37.94,65.67,190,14.96014,17.2158299092,0,1020.4,10,2014-04-18 16:00:00
"SEA",2014,4,18,17,51.08,39.02,63.22,200,12.65858,14.5672406924,0,1021,10,2014-04-18 17:00:00
"SEA",2014,4,18,18,53.06,39.92,60.87,200,11.5078,13.242946084,0,1021,10,2014-04-18 18:00:00
"SEA",2014,4,18,19,53.96,37.94,54.51,190,11.5078,13.242946084,0,1020.9,10,2014-04-18 19:00:00
"SEA",2014,4,18,20,53.96,37.04,52.61,190,9.20624,10.5943568672,0,1020.8,10,2014-04-18 20:00:00
"SEA",2014,4,18,21,55.04,35.96,48.47,220,8.05546,9.2700622588,0,1020.3,10,2014-04-18 21:00:00
"SEA",2014,4,18,22,55.94,33.98,43.36,NA,3.45234,3.9728838252,0,1019.7,10,2014-04-18 22:00:00
"SEA",2014,4,18,23,55.94,33.08,41.82,130,4.60312,5.2971784336,0,1019,10,2014-04-18 23:00:00
"SEA",2014,4,19,0,55.94,33.08,41.82,0,0,0,0,1018.4,10,2014-04-19 00:00:00
"SEA",2014,4,19,1,55.94,33.08,41.82,80,5.7539,6.621473042,0,1017.7,10,2014-04-19 01:00:00
"SEA",2014,4,19,2,55.04,33.08,43.21,60,8.05546,9.2700622588,0,1017,10,2014-04-19 02:00:00
"SEA",2014,4,19,3,53.06,35.06,50.28,50,6.90468,7.9457676504,0,1016.3,10,2014-04-19 03:00:00
"SEA",2014,4,19,4,51.98,35.06,52.32,70,6.90468,7.9457676504,0,1015.6,10,2014-04-19 04:00:00
"SEA",2014,4,19,5,51.08,33.98,51.81,100,4.60312,5.2971784336,0,1014.7,10,2014-04-19 05:00:00
"SEA",2014,4,19,6,48.92,35.06,58.61,90,5.7539,6.621473042,0,1013.6,10,2014-04-19 06:00:00
"SEA",2014,4,19,7,46.94,35.06,63.13,80,4.60312,5.2971784336,0,1012.7,10,2014-04-19 07:00:00
"SEA",2014,4,19,8,46.04,35.06,65.32,90,3.45234,3.9728838252,0,1012,10,2014-04-19 08:00:00
"SEA",2014,4,19,9,46.04,35.96,67.69,50,5.7539,6.621473042,0,1011.1,10,2014-04-19 09:00:00
"SEA",2014,4,19,10,46.04,35.06,65.32,70,5.7539,6.621473042,0,1010.3,10,2014-04-19 10:00:00
"SEA",2014,4,19,11,42.98,37.04,79.38,300,3.45234,3.9728838252,0,1010.1,10,2014-04-19 11:00:00
"SEA",2014,4,19,12,42.98,37.94,82.24,0,0,0,0,1009.9,10,2014-04-19 12:00:00
"SEA",2014,4,19,13,44.06,39.02,82.31,140,3.45234,3.9728838252,0,1010,10,2014-04-19 13:00:00
"SEA",2014,4,19,14,46.04,37.04,70.64,140,6.90468,7.9457676504,0,1010.2,10,2014-04-19 14:00:00
"SEA",2014,4,19,15,46.94,35.96,65.43,120,11.5078,13.242946084,0,1008.9,10,2014-04-19 15:00:00
"SEA",2014,4,19,16,51.98,37.94,58.62,280,11.5078,13.242946084,0,1009.3,10,2014-04-19 16:00:00
"SEA",2014,4,19,17,48.92,39.92,70.95,270,9.20624,10.5943568672,0,1011.3,10,2014-04-19 17:00:00
"SEA",2014,4,19,18,46.4,42.8,87.19,240,18.41248,21.1887137344,0.04,NA,2,2014-04-19 18:00:00
"SEA",2014,4,19,19,46.94,42.98,86.02,140,11.5078,13.242946084,0.12,1012.3,5,2014-04-19 19:00:00
"SEA",2014,4,19,20,46.4,44.6,93.4,110,11.5078,13.242946084,0.02,NA,6,2014-04-19 20:00:00
"SEA",2014,4,19,21,48.2,46.4,93.45,140,10.35702,11.9186514756,0.02,NA,3,2014-04-19 21:00:00
"SEA",2014,4,19,22,51.98,46.04,80.1,210,12.65858,14.5672406924,0,1014.4,10,2014-04-19 22:00:00
"SEA",2014,4,19,23,51.98,48.02,86.3,210,13.80936,15.8915353008,0.04,1015.3,10,2014-04-19 23:00:00
"SEA",2014,4,20,0,51.8,46.4,81.74,230,14.96014,17.2158299092,0.02,NA,2,2014-04-20 00:00:00
"SEA",2014,4,20,1,50,44.06,79.94,230,18.41248,21.1887137344,0,1018,10,2014-04-20 01:00:00
"SEA",2014,4,20,2,48.02,42.98,82.59,210,14.96014,17.2158299092,0,1018.8,10,2014-04-20 02:00:00
"SEA",2014,4,20,3,46.94,44.06,89.65,200,19.56326,22.5130083428,0,1020.1,5,2014-04-20 03:00:00
"SEA",2014,4,20,4,46.04,42.08,85.97,190,10.35702,11.9186514756,0,1021.5,10,2014-04-20 04:00:00
"SEA",2014,4,20,5,46.04,42.08,85.97,180,11.5078,13.242946084,0.02,1022.7,10,2014-04-20 05:00:00
"SEA",2014,4,20,6,46.04,42.08,85.97,200,10.35702,11.9186514756,0,1023.2,10,2014-04-20 06:00:00
"SEA",2014,4,20,7,46.04,42.98,88.99,210,18.41248,21.1887137344,0,1023.4,10,2014-04-20 07:00:00
"SEA",2014,4,20,8,46.04,42.08,85.97,200,12.65858,14.5672406924,0,1024.2,10,2014-04-20 08:00:00
"SEA",2014,4,20,9,44.96,42.08,89.56,180,11.5078,13.242946084,0,1024.9,10,2014-04-20 09:00:00
"SEA",2014,4,20,10,44.96,39.92,82.38,160,11.5078,13.242946084,0,1025.4,10,2014-04-20 10:00:00
"SEA",2014,4,20,11,44.96,39.92,82.38,180,10.35702,11.9186514756,0,1025.6,10,2014-04-20 11:00:00
"SEA",2014,4,20,12,42.98,39.02,85.79,150,6.90468,7.9457676504,0,1025.7,10,2014-04-20 12:00:00
"SEA",2014,4,20,13,42.98,39.02,85.79,130,9.20624,10.5943568672,0,1026.1,10,2014-04-20 13:00:00
"SEA",2014,4,20,14,44.06,37.94,78.91,150,9.20624,10.5943568672,0,1026.6,10,2014-04-20 14:00:00
"SEA",2014,4,20,15,48.92,37.04,63.39,140,9.20624,10.5943568672,0,1026.7,10,2014-04-20 15:00:00
"SEA",2014,4,20,16,51.98,37.04,56.58,130,9.20624,10.5943568672,0,1026.6,10,2014-04-20 16:00:00
"SEA",2014,4,20,17,53.96,35.06,48.65,170,10.35702,11.9186514756,0,1026.8,10,2014-04-20 17:00:00
"SEA",2014,4,20,18,55.04,35.06,46.77,160,5.7539,6.621473042,0,1026.1,10,2014-04-20 18:00:00
"SEA",2014,4,20,19,57.02,33.98,41.7,230,8.05546,9.2700622588,0,1025.3,10,2014-04-20 19:00:00
"SEA",2014,4,20,20,55.94,35.06,45.26,270,9.20624,10.5943568672,0,1025.1,10,2014-04-20 20:00:00
"SEA",2014,4,20,21,59,35.96,42.02,0,0,0,0,1024.1,10,2014-04-20 21:00:00
"SEA",2014,4,20,22,59,37.94,45.43,270,9.20624,10.5943568672,0,1023.8,10,2014-04-20 22:00:00
"SEA",2014,4,20,23,59,37.94,45.43,280,5.7539,6.621473042,0,1023.6,10,2014-04-20 23:00:00
"SEA",2014,4,21,0,57.92,37.94,47.22,0,0,0,0,1023.1,10,2014-04-21 00:00:00
"SEA",2014,4,21,1,57.02,37.94,48.78,0,0,0,0,1022.3,10,2014-04-21 01:00:00
"SEA",2014,4,21,2,57.02,35.96,45.11,0,0,0,0,1022.2,10,2014-04-21 02:00:00
"SEA",2014,4,21,3,53.06,41,63.47,260,3.45234,3.9728838252,0,1022.3,10,2014-04-21 03:00:00
"SEA",2014,4,21,4,51.08,39.92,65.48,280,4.60312,5.2971784336,0,1022.1,10,2014-04-21 04:00:00
"SEA",2014,4,21,5,51.08,39.92,65.48,0,0,0,0,1021.7,10,2014-04-21 05:00:00
"SEA",2014,4,21,6,48.92,39.92,70.95,0,0,0,0,1021.6,10,2014-04-21 06:00:00
"SEA",2014,4,21,7,48.92,41,73.99,0,0,0,0,1021.2,10,2014-04-21 07:00:00
"SEA",2014,4,21,8,48.02,41,76.53,120,5.7539,6.621473042,0,1020.5,10,2014-04-21 08:00:00
"SEA",2014,4,21,9,46.94,41,79.7,140,4.60312,5.2971784336,0,1020,10,2014-04-21 09:00:00
"SEA",2014,4,21,10,46.94,41,79.7,140,3.45234,3.9728838252,0,1019.8,10,2014-04-21 10:00:00
"SEA",2014,4,21,11,46.94,41,79.7,130,8.05546,9.2700622588,0,1019.1,10,2014-04-21 11:00:00
"SEA",2014,4,21,12,46.04,41,82.45,190,3.45234,3.9728838252,0,1018.8,10,2014-04-21 12:00:00
"SEA",2014,4,21,13,46.94,41,79.7,150,5.7539,6.621473042,0,1018.1,10,2014-04-21 13:00:00
"SEA",2014,4,21,14,46.94,41,79.7,130,8.05546,9.2700622588,0,1018,10,2014-04-21 14:00:00
"SEA",2014,4,21,15,50,41,71.07,140,8.05546,9.2700622588,0,1017.5,10,2014-04-21 15:00:00
"SEA",2014,4,21,16,51.08,41,68.28,180,5.7539,6.621473042,0,1017.4,10,2014-04-21 16:00:00
"SEA",2014,4,21,17,53.06,41,63.47,220,4.60312,5.2971784336,0,1017.1,10,2014-04-21 17:00:00
"SEA",2014,4,21,18,55.94,42.08,59.58,150,3.45234,3.9728838252,0,1016.6,10,2014-04-21 18:00:00
"SEA",2014,4,21,19,57.92,41,53.2,0,0,0,0,1015.3,10,2014-04-21 19:00:00
"SEA",2014,4,21,20,60.08,41,49.25,240,4.60312,5.2971784336,0,1014.2,10,2014-04-21 20:00:00
"SEA",2014,4,21,21,60.98,42.08,49.73,250,5.7539,6.621473042,0,1013.6,10,2014-04-21 21:00:00
"SEA",2014,4,21,22,60.98,41,47.7,220,5.7539,6.621473042,0,1012.8,10,2014-04-21 22:00:00
"SEA",2014,4,21,23,60.08,39.92,47.22,210,3.45234,3.9728838252,0,1012.6,10,2014-04-21 23:00:00
"SEA",2014,4,22,0,57.02,42.98,59.31,300,4.60312,5.2971784336,0,1012.1,10,2014-04-22 00:00:00
"SEA",2014,4,22,1,55.94,42.98,61.67,320,9.20624,10.5943568672,0,1011.6,10,2014-04-22 01:00:00
"SEA",2014,4,22,2,50,42.98,76.71,340,9.20624,10.5943568672,0,1012.1,10,2014-04-22 02:00:00
"SEA",2014,4,22,3,48.92,44.96,86.13,340,3.45234,3.9728838252,0.04,1012.8,9,2014-04-22 03:00:00
"SEA",2014,4,22,4,48.02,44.96,89.08,360,8.05546,9.2700622588,0.06,1012.4,9,2014-04-22 04:00:00
"SEA",2014,4,22,5,48.2,44.6,87.28,30,11.5078,13.242946084,0.01,NA,10,2014-04-22 05:00:00
"SEA",2014,4,22,6,46.4,44.6,93.4,0,0,0,0.01,NA,6,2014-04-22 06:00:00
"SEA",2014,4,22,7,46.4,44.6,93.4,350,4.60312,5.2971784336,0.03,NA,10,2014-04-22 07:00:00
"SEA",2014,4,22,8,46.4,44.6,93.4,360,8.05546,9.2700622588,0,NA,8,2014-04-22 08:00:00
"SEA",2014,4,22,9,44.6,42.8,93.35,0,0,0,0.02,NA,7,2014-04-22 09:00:00
"SEA",2014,4,22,10,44.06,41,88.9,50,6.90468,7.9457676504,0.06,1011.3,10,2014-04-22 10:00:00
"SEA",2014,4,22,11,44.06,39.02,82.31,70,10.35702,11.9186514756,0.04,1011.7,10,2014-04-22 11:00:00
"SEA",2014,4,22,12,42.8,39.2,86.99,350,8.05546,9.2700622588,0.03,NA,10,2014-04-22 12:00:00
"SEA",2014,4,22,13,42.8,39.2,86.99,60,6.90468,7.9457676504,0.03,NA,7,2014-04-22 13:00:00
"SEA",2014,4,22,14,42.8,37.4,81.07,80,5.7539,6.621473042,0,NA,7,2014-04-22 14:00:00
"SEA",2014,4,22,15,42.08,39.02,88.81,120,9.20624,10.5943568672,0.02,1013.6,9,2014-04-22 15:00:00
"SEA",2014,4,22,16,42.8,39.2,86.99,110,10.35702,11.9186514756,0,NA,10,2014-04-22 16:00:00
"SEA",2014,4,22,17,48.92,39.02,68.51,170,6.90468,7.9457676504,0,1013.3,10,2014-04-22 17:00:00
"SEA",2014,4,22,18,50,39.02,65.8,210,8.05546,9.2700622588,0,1013.2,10,2014-04-22 18:00:00
"SEA",2014,4,22,19,51.98,37.04,56.58,180,9.20624,10.5943568672,0,1013,10,2014-04-22 19:00:00
"SEA",2014,4,22,20,53.06,39.92,60.87,200,14.96014,17.2158299092,0,1013.1,10,2014-04-22 20:00:00
"SEA",2014,4,22,21,51.08,41,68.28,200,13.80936,15.8915353008,0.02,1013.2,10,2014-04-22 21:00:00
"SEA",2014,4,22,22,51.08,39.02,63.22,220,16.11092,18.5401245176,0,1013.3,10,2014-04-22 22:00:00
"SEA",2014,4,22,23,48.92,42.08,77.14,190,10.35702,11.9186514756,0.01,1013.3,10,2014-04-22 23:00:00
"SEA",2014,4,23,0,48.02,41,76.53,200,8.05546,9.2700622588,0,1013.2,10,2014-04-23 00:00:00
"SEA",2014,4,23,1,46.94,39.02,73.79,150,11.5078,13.242946084,0,1013.1,10,2014-04-23 01:00:00
"SEA",2014,4,23,2,46.04,42.08,85.97,200,8.05546,9.2700622588,0.04,1012.8,8,2014-04-23 02:00:00
"SEA",2014,4,23,3,44.96,42.08,89.56,160,8.05546,9.2700622588,0.07,1012.9,10,2014-04-23 03:00:00
"SEA",2014,4,23,4,46.04,42.98,88.99,150,11.5078,13.242946084,0.02,1012.8,10,2014-04-23 04:00:00
"SEA",2014,4,23,5,44.6,42.8,93.35,190,14.96014,17.2158299092,0,NA,7,2014-04-23 05:00:00
"SEA",2014,4,23,6,44.6,42.8,93.35,170,10.35702,11.9186514756,0,NA,10,2014-04-23 06:00:00
"SEA",2014,4,23,7,44.6,41,87.09,180,12.65858,14.5672406924,0,NA,10,2014-04-23 07:00:00
"SEA",2014,4,23,8,44.6,42.8,93.35,180,14.96014,17.2158299092,0,NA,10,2014-04-23 08:00:00
"SEA",2014,4,23,9,44.06,39.92,85.25,180,12.65858,14.5672406924,0,1012.6,10,2014-04-23 09:00:00
"SEA",2014,4,23,10,44.06,39.92,85.25,180,11.5078,13.242946084,0,1012.9,10,2014-04-23 10:00:00
"SEA",2014,4,23,11,42.98,39.92,88.85,180,10.35702,11.9186514756,0.01,1013.1,10,2014-04-23 11:00:00
"SEA",2014,4,23,12,44.06,39.02,82.31,180,11.5078,13.242946084,0,1013.2,10,2014-04-23 12:00:00
"SEA",2014,4,23,13,44.6,39.2,81.2,180,13.80936,15.8915353008,0,NA,10,2014-04-23 13:00:00
"SEA",2014,4,23,14,44.6,39.2,81.2,190,12.65858,14.5672406924,0,NA,8,2014-04-23 14:00:00
"SEA",2014,4,23,15,46.94,42.08,83.09,190,12.65858,14.5672406924,0,1013.6,10,2014-04-23 15:00:00
"SEA",2014,4,23,16,48.92,42.98,79.86,190,11.5078,13.242946084,0,1013.4,10,2014-04-23 16:00:00
"SEA",2014,4,23,17,50,42.8,76.18,200,9.20624,10.5943568672,0,NA,10,2014-04-23 17:00:00
"SEA",2014,4,23,18,50,41,71.07,210,11.5078,13.242946084,0,1013.7,10,2014-04-23 18:00:00
"SEA",2014,4,23,19,50,41,71.07,210,9.20624,10.5943568672,0,NA,10,2014-04-23 19:00:00
"SEA",2014,4,23,20,51.08,42.08,71.19,220,12.65858,14.5672406924,0,1013.1,10,2014-04-23 20:00:00
"SEA",2014,4,23,21,51.8,42.8,71.26,220,11.5078,13.242946084,0,NA,10,2014-04-23 21:00:00
"SEA",2014,4,23,22,51.8,39.2,61.99,170,11.5078,13.242946084,0,NA,10,2014-04-23 22:00:00
"SEA",2014,4,23,23,50,44.06,79.94,140,10.35702,11.9186514756,0.01,1010.8,10,2014-04-23 23:00:00
"SEA",2014,4,24,0,50,44.96,82.73,110,8.05546,9.2700622588,0.03,1009.9,10,2014-04-24 00:00:00
"SEA",2014,4,24,1,50,44.6,81.61,120,8.05546,9.2700622588,0,NA,10,2014-04-24 01:00:00
"SEA",2014,4,24,2,48.92,46.04,89.73,110,8.05546,9.2700622588,0.02,1007.9,6,2014-04-24 02:00:00
"SEA",2014,4,24,3,48.02,44.96,89.08,120,9.20624,10.5943568672,0.03,1006.7,10,2014-04-24 03:00:00
"SEA",2014,4,24,4,48.02,44.96,89.08,110,11.5078,13.242946084,0.03,1006.3,8,2014-04-24 04:00:00
"SEA",2014,4,24,5,48.02,44.96,89.08,130,11.5078,13.242946084,0.07,1005.3,9,2014-04-24 05:00:00
"SEA",2014,4,24,6,48.2,46.4,93.45,130,12.65858,14.5672406924,0,NA,4,2014-04-24 06:00:00
"SEA",2014,4,24,7,50,46.94,89.17,130,16.11092,18.5401245176,0.02,1004,9,2014-04-24 07:00:00
"SEA",2014,4,24,8,50,46.04,86.19,150,10.35702,11.9186514756,0.02,1003.7,10,2014-04-24 08:00:00
"SEA",2014,4,24,9,50,46.94,89.17,150,8.05546,9.2700622588,0.03,1003.5,10,2014-04-24 09:00:00
"SEA",2014,4,24,10,51.98,46.94,82.87,170,12.65858,14.5672406924,0.02,1003.3,10,2014-04-24 10:00:00
"SEA",2014,4,24,11,51.08,48.02,89.22,170,14.96014,17.2158299092,0.06,1003.3,10,2014-04-24 11:00:00
"SEA",2014,4,24,12,51.8,48.2,87.47,180,12.65858,14.5672406924,0.03,NA,8,2014-04-24 12:00:00
"SEA",2014,4,24,13,51.8,48.2,87.47,210,14.96014,17.2158299092,0.04,NA,2.5,2014-04-24 13:00:00
"SEA",2014,4,24,14,50,44.6,81.61,220,14.96014,17.2158299092,0,NA,10,2014-04-24 14:00:00
"SEA",2014,4,24,16,53.06,44.96,73.89,200,14.96014,17.2158299092,0,1008.5,10,2014-04-24 16:00:00
"SEA",2014,4,24,17,53.96,42.98,66.28,210,13.80936,15.8915353008,0,1009.1,10,2014-04-24 17:00:00
"SEA",2014,4,24,18,55.04,42.08,61.56,210,17.2617,19.864419126,0,1009.6,10,2014-04-24 18:00:00
"SEA",2014,4,24,19,53.06,46.04,76.98,220,19.56326,22.5130083428,0.01,1010.5,10,2014-04-24 19:00:00
"SEA",2014,4,24,20,51.08,42.98,73.69,250,17.2617,19.864419126,0,1011.6,10,2014-04-24 20:00:00
"SEA",2014,4,24,21,51.8,44.6,76.34,240,14.96014,17.2158299092,0,NA,10,2014-04-24 21:00:00
"SEA",2014,4,24,22,53.06,42.98,68.5,240,12.65858,14.5672406924,0,1012,10,2014-04-24 22:00:00
"SEA",2014,4,24,23,53.06,39.92,60.87,230,13.80936,15.8915353008,0,1012.1,10,2014-04-24 23:00:00
"SEA",2014,4,25,0,53.96,41,61.41,250,12.65858,14.5672406924,0,1012.1,10,2014-04-25 00:00:00
"SEA",2014,4,25,1,50,44.06,79.94,230,12.65858,14.5672406924,0,1012.9,10,2014-04-25 01:00:00
"SEA",2014,4,25,2,48.02,42.98,82.59,200,8.05546,9.2700622588,0.02,1012.9,10,2014-04-25 02:00:00
"SEA",2014,4,25,3,46.94,42.98,86.02,210,6.90468,7.9457676504,0,1013.1,10,2014-04-25 03:00:00
"SEA",2014,4,25,4,46.04,42.08,85.97,160,4.60312,5.2971784336,0,1013.6,10,2014-04-25 04:00:00
"SEA",2014,4,25,5,48.2,42.8,81.47,160,5.7539,6.621473042,0,NA,10,2014-04-25 05:00:00
"SEA",2014,4,25,6,44.6,41,87.09,150,4.60312,5.2971784336,0,NA,10,2014-04-25 06:00:00
"SEA",2014,4,25,7,44.06,41,88.9,170,6.90468,7.9457676504,0,1013.5,10,2014-04-25 07:00:00
"SEA",2014,4,25,8,44.06,39.02,82.31,140,8.05546,9.2700622588,0,1013.3,10,2014-04-25 08:00:00
"SEA",2014,4,25,9,42.98,39.92,88.85,150,4.60312,5.2971784336,0,1013.1,10,2014-04-25 09:00:00
"SEA",2014,4,25,10,44.06,39.92,85.25,120,4.60312,5.2971784336,0,1012.9,10,2014-04-25 10:00:00
"SEA",2014,4,25,11,42.08,39.02,88.81,160,3.45234,3.9728838252,0,1012.5,10,2014-04-25 11:00:00
"SEA",2014,4,25,12,42.98,39.02,85.79,0,0,0,0,1012.5,10,2014-04-25 12:00:00
"SEA",2014,4,25,13,42.98,41,92.65,150,3.45234,3.9728838252,0,1012.8,10,2014-04-25 13:00:00
"SEA",2014,4,25,14,44.96,41,85.9,0,0,0,0,1013.1,10,2014-04-25 14:00:00
"SEA",2014,4,25,15,46.94,39.92,76.43,0,0,0,0,1013.3,10,2014-04-25 15:00:00
"SEA",2014,4,25,16,50,41,71.07,NA,4.60312,5.2971784336,0,1013,10,2014-04-25 16:00:00
"SEA",2014,4,25,17,51.08,39.92,65.48,260,4.60312,5.2971784336,0,1012.8,10,2014-04-25 17:00:00
